Rękawice z cukrowych obłoków,140,24,4
Ogniste chwytaki księżniczki,145,25,4
Palce Śmieszki,145,25,4
Rękawice perfekcyjnej pani domu,145,25,4
Nierozerwalny uścisk Krasza,145,25,4
Przeklęty chwyt Krasza,145,25,4
Puchowy dotyk Krasza,145,25,4
Tajemnicze karwasze,145,25,4
Sygnet seryjnego mordercy,140,24,4
Pamiątka z mordu,140,24,4
Błyskotka recydywisty,140,24,4
Symbol krwawej rzezi,140,24,4
Kwiecie Pożogi III,140,24,4
Prapotęga Natury III,140,24,4
Oko Czasu III,140,24,4
Kropla Rozkładu III,140,24,4
Słońce Zaświatów III,140,24,4
Boska Łuna III,140,24,4
Sygnet Hieny Cmentarnej,140,24,4
Sygnet Celnego Oka,140,24,4
Sygnet Złodzieja Bydła,140,24,4
Pogodynka,140,24,4
Kolia Eilistraee,140,24,4
Duma Władcy Cieni,140,24,4
Lśniąca tafla przywódcy,140,24,4
Boski Hołd,144,24,4
Podobizna zmarłego faraona,144,24,4
Opieka antycznych insektów,144,24,4
Lodowa piękność,145,25,4
Pech gubernatora,145,25,4
Topór Śnieżryna,155,26,4
Nietypowa peruka syreny,150,25,4
Władca mórz i oceanów,150,25,4
Potwór z morskich głębin,150,25,4
Bursztynowa ośmiorniczka,150,25,4
Głowochron małpiego strzelca IV,150,25,4
Kask małpiej rozwagi IV,150,25,4
Oczy małpiego szaleństwa IV,150,25,4
Atrybut małpiego króla IV,150,25,4
Maska małpiego asasyna IV,150,25,4
Rogi małpiej odwagi IV,150,25,4
Maska antyrozbłyskowa,150,25,4
Gogle wiecznej gehenny,150,25,4
Zaginiona przyłbica Worundriela,150,25,4
Okulary pirotechniki,150,25,4
Złotorożec,150,25,4
Krok rozdzierający góry,150,25,4
Wezwanie górskich lawin,150,25,4
Złota podobizna alpinisty,150,25,4
Buty poległego yokai IV,150,25,4
Dostojne buty królewskiej osłony III,150,25,4
Kamasze królewskiej szarży III,150,25,4
Kolizjołamacze,150,25,4
Latorośl Yggdrasil,155,26,4
Pnącza Yggdrasil,155,26,4
Korzenie Yggdrasil,155,26,4
Rękawiczki Cud Miód,157,26,4
Paluszki Mioduszki,157,26,4
Lepkie rączki bartnika,157,26,4
Jedyne kwiecie,150,25,4
Jagoda zmiennokształtności,150,25,4
Tajemnica kniei,150,25,4
Kolczaste serce Strzygi,150,25,4
Zaklęte oko Strzygi,150,25,4
Ogniste serce,155,26,4
Kolia prawdziwego Konga IV,150,25,4
Symbol starości,150,25,4
Więzienie ognistej duszy,160,26,4
Blacha nieumarłego,160,26,4
Oczy magmy,160,26,4
Hełm podwodnej przygody IV,160,26,4
Korona Mufteroin,160,26,4
Kapelusz mroźnego druida,160,26,4
Łeb śnieżnego wilkołaka,160,26,4
Krystaliczna osłona zmiennocieplnego,160,26,4
Kaptur chłodnych szczytów,160,26,4
Ocieplany hełm zahartowanego,160,26,4
Głowa lodowatego lorda,160,26,4
Królewska korona III,160,26,4
Podeszwy wylewającej rzeki IV,160,26,4
Przelot sokoła IV,160,26,4
Krok zdobywcy piramid IV,160,26,4
Czujność szakala IV,160,26,4
Pośmiertne obuwie faraona IV,160,26,4
Kąsanie krokodyla IV,160,26,4
Ozdobne pantofle,160,26,4
Obuwie szybkiego zawracania,160,26,4
Arystokratyczne buty,160,26,4
Lazurowe buty bóstwa Mufteroin,160,26,4
Zabawka psychopaty,164,26,4
Ujadające cholewy,164,26,4
Podeszwy cichego obserwatora,164,26,4
Para szczekających buciorów,164,26,4
Cholewy boskiej kary,167,27,4
Rękawice życia i śmierci IV,160,26,4
Kurze łapki,160,26,4
Pogromcy maszkar,160,26,4
Rękawice poganiacza krów,160,26,4
Królewskie rękawice III,160,26,4
Sygnet Bary,160,26,4
Złoto Andaryjskie,165,27,4
Kwiecista Ozdoba,165,27,4
Smocza Grdyka,165,27,4
Sygnet lodowego serca,167,27,4
Obrączka wiecznego głodu,167,27,4
Czaszka mrocznego puffa,160,26,4
Pył z pioruna,160,26,4
Skrzydlata śmierć,160,26,4
Rosa chłodnej krwi,160,26,4
Pamiątka świątecznej egzekucji,165,27,4
Prezent z Nawiedzonych Kazamat,165,27,4
Duch praorczych świąt,165,27,4
Malachitowa obroża Chestera,165,27,4
Kobaltowa obroża Chestera,165,27,4
Wiśniowa obroża Chestera,165,27,4
Dawna magiczna szata kleryka,170,27,4
Magiczna szata kleryka,170,27,4
Bojowa czapa Mikołaja,173,27,4
Głęboki kaptur Mikołaja,173,27,4
Kapelusz zdobiony przeklętym złotem,175,28,4
Czapa grajka pokładowego,175,28,4
Chusta wilka morskiego,175,28,4
Mikołajowe kozaki,173,27,4
Morska asystentka IV,170,27,4
Rybie sztandary IV,170,27,4
Łuskołapki IV,170,27,4
Uścisk niespokojnej fali IV,170,27,4
Pluszowy żarłacz IV,170,27,4
Czarne płetwy IV,170,27,4
Dotyk Xipe Totec,170,27,4
Muśnięcie niewolące umysł,170,27,4
Tknięcie łagodzące duszę,170,27,4
Dotyk palący serce,170,27,4
Chwyt dekoratora choinek,179,28,4
Dotyk iskrzącego igliwia,179,28,4
Lodowe łapy osiłka,179,28,4
Palce pani mrozu,179,28,4
Muszelka urodziwej syreny IV,170,27,4
Kolia pierwotnego błysku,170,27,4
Amulet Wścibskiego Klechy,175,28,4
Amulet Poskramiacza Bladych Twarzy,175,28,4
Amulet Tańczącej Prerii,175,28,4
Lodowa tarcza Zamroza,180,28,4
Ceramiczna micha,180,28,4
Klasyczny kapelusz mykologa,180,28,4
Skradziony kapelusz potwornego ogrodnika,180,28,4
Kapelusz potwornego ogrodnika,180,28,4
Kapelusz Kozaka Rozbójniczka,185,29,4
Księżycowa maska Leszego,185,29,4
Pysk Mithrylowej Łapy,185,29,4
Królewska korona IX,185,29,4
Ciężki chód strażnika IV,180,28,4
Kozaki utkane z konarów,180,28,4
Omszałe kopyta,180,28,4
Pamiątka leśnego denata,180,28,4
Oszronione buty Zamroza,180,28,4
Cholewy ostatnich przymrozków,189,29,4
Tupot zimnych ogrodników,189,29,4
Pantofle odchodzącej zimy,189,29,4
Dyrygentki grzybiej armii,180,28,4
Dyrygentki ruchów górotwórczych,180,28,4
Palcozgniotki,182,28,4
Królewskie rękawice IX,185,29,4
Wielosezonowe rękawice Kapitana,187,29,4
Kwiecie Pożogi IV,180,28,4
Prapotęga Natury IV,180,28,4
Oko Czasu IV,180,28,4
Kropla Rozkładu IV,180,28,4
Słońce Zaświatów IV,180,28,4
Boska Łuna IV,180,28,4
Klejnot Królowej Lasu,180,28,4
Obrączka małych grzeszków,180,28,4
Sygnet Tybyjskiego Zwierza,180,28,4
Oko Matki Ziemi,180,28,4
Sygnet pierwotnego mutagenu,180,28,4
Symbol dumy królikoluda,180,28,4
Pieczęć błękitnej mutacji,180,28,4
Pazur strażnika upraw,186,29,4
Draśnięcie nocnych przymrozków,186,29,4
Szpon nieskończonych koszmarów,186,29,4
Sztuczny paznokieć ogrodnika,186,29,4
Stara Baba,180,28,4
Trupie wahadełko,180,28,4
Pośmiertna ozdoba denatki,180,28,4
Necromanterius,180,28,4
Martwy dekolt upiorzycy,180,28,4
Apokaliptyczny motyl,180,28,4
Lśniąca pieczęć Ammusa,180,28,4
Skrzydła demonicznego obłędu,180,28,4
Głowochron małpiego strzelca V,190,29,4
Kask małpiej rozwagi V,190,29,4
Oczy małpiego szaleństwa V,190,29,4
Atrybut małpiego króla V,190,29,4
Maska małpiego asasyna V,190,29,4
Rogi małpiej odwagi V,190,29,4
Bandana kapitana Wróbla,190,29,4
Buty poległego yokai V,190,29,4
Ciężkie buciory Ultravoxa,190,29,4
Manotwórcze tąpnięcie Ultravoxa,190,29,4
Destrukcyjna zwinność Ultravoxa,190,29,4
Buty pogromcy nieumarłych,195,30,4
Zwinne trzewiki władców magii,195,30,4
Kościane osłony wojowników,195,30,4
Rękawice cudu życia,190,29,4
Szpony demonicznej kobiety,190,29,4
Dłonie rwące brzuch,190,29,4
Pożyczone rękawice zimnego dotyku,190,29,4
Rękawice zimnego dotyku,190,29,4
Pazury gryficy,195,30,4
Aztecka Czaszka,190,29,4
Odrodzenie pikantnej Habanero,195,30,4
Złotoryja,195,30,4
Sygnet bezwzględnej Caroliny,195,30,4
Pąk czaszkokrzewu,195,30,4
Kolia prawdziwego Konga V,190,29,4
Chciwość bladych twarzy,190,29,4
Serce ducha podziemi,190,29,4
Oko boga deszczu,190,29,4
Talizman śnieżnej damy,190,29,4
Busola przeznaczenia,190,29,4
Zasłona lodowego strażnika,200,30,4
Hełm błękitnej istoty,200,30,4
Kaptur nieszczęśnika,200,30,4
Hełm podwodnej przygody V,200,30,4
Szorstki nikab bokora,200,30,4
Kabalistyczny nikab bokora,200,30,4
Eteryczny nikab bokora,200,30,4
Kapelusz admirała,200,30,4
Podeszwy wylewającej rzeki V,200,30,4
Przelot sokoła V,200,30,4
Krok zdobywcy piramid V,200,30,4
Czujność szakala V,200,30,4
Kąsanie krokodyla V,200,30,4
Pośmiertne obuwie faraona V,200,30,4
Finezyjne stąpanie carycy,200,30,4
Buty wybiórczego rębacza,200,30,4
Złota ochrona boginek,200,30,4
Dostojne buty królewskiej osłony IV,200,30,4
Kamasze królewskiej szarży IV,200,30,4
Noga Krwawego Hanka,200,30,4
Buciska z organiczną wentylacją,202,30,4
Kamasze z oddychającego materiału,202,30,4
Zdegenerowana stópka,202,30,4
Ludzka kosiarka,202,30,4
Buty lodowego wędrowca,205,31,4
Stalowe buty Śnieżryna,205,31,4
Rękawice życia i śmierci V,200,30,4
Kajdany ujarzmienia bestii,200,30,4
Bransolety świeżej posoki,200,30,4
Kaleczące szpony potwora,200,30,4
Obrączka Unn,200,30,4
Zamarznięta krew zwierzyny,200,30,4
Odłamek komety,200,30,4
Sopel ze smoczych łez,200,30,4
Istota bestii,200,30,4
Truskawkowa rozkosz,210,31,4
Czapa wonnej wanilii,210,31,4
Lodowa maska łakomczucha,210,31,4
Korona Rigelibn,210,31,4
Królewska korona IV,210,31,4
Przyłbica profanatora,213,31,4
Hełm inkwizycji,213,31,4
Maska Władcy Czasu,213,31,4
Kryjówka zranionej duszy,210,31,4
Piętno czarnej magii,210,31,4
Lśniący atrybut Legby,210,31,4
Lazurowe buty bóstwa Rigelibn,210,31,4
Morska asystentka V,210,31,4
Rybie sztandary V,210,31,4
Łuskołapki V,210,31,4
Uścisk niespokojnej fali V,210,31,4
Pluszowy żarłacz V,210,31,4
Czarne płetwy V,210,31,4
Pazury krwawej ofiary,210,31,4
Książęce rękawice wielowarstwowe,210,31,4
Królewskie rękawice IV,210,31,4
Muszelka urodziwej syreny V,210,31,4
Doświadczony artysta,210,31,4
Bladolicy naturszczyk,210,31,4
Wybitny komediant,210,31,4
Upiorny aktorzyna,210,31,4
Zaklęta łza,210,31,4
Odznaczenie smoczego jeźdźca,210,31,4
Klejnot straszliwej klątwy,210,31,4
Oko przenikające duszę,210,31,4
Oko przenikające zaświaty,210,31,4
Kapsuła spopielonych marzeń,210,31,4
Żar góralskiego serca,210,31,4
Ozdoba tlących płomieni,210,31,4
Kołatka z dłoni konkwistadorów,210,31,4
Złoty kaftan tytana,225,33,4
Łysy nerwus,220,32,4
Omszały dziad,220,32,4
Strzelisty hełm niebios,220,32,4
Smolisty kaptur ważki,220,32,4
Misa słodkiej rozpusty,225,33,4
Magiczna porcja lodów,225,33,4
Rożek na stożek,225,33,4
Lodowy potwór,225,33,4
Ciężki chód strażnika V,220,32,4
Cacko ithańskiego arystokraty,220,32,4
Przekleństwo wężowego ludu,220,32,4
Skarb z wód Wernoradu,220,32,4
Dawny fangotrzep cwanego rabusia,225,33,4
Dawny fangotrzep whiskyżłopa,225,33,4
Dawny fangotrzep awanturnika,225,33,4
Fangotrzep Cwanego Rabusia,225,33,4
Fangotrzep Whiskyżłopa,225,33,4
Fangotrzep Awanturnika,225,33,4
Kwiecie Pożogi V,220,32,4
Prapotęga Natury V,220,32,4
Oko Czasu V,220,32,4
Kropla Rozkładu V,220,32,4
Słońce Zaświatów V,220,32,4
Boska Łuna V,220,32,4
Andwaranaut,220,32,4
Kolia wschodniej damy,225,33,4
Wisior słoneczny,225,33,4
Kamienna ozdoba,225,33,4
Śniegowa tarcza Śniegucha,230,33,4
Głowochron małpiego strzelca VI,230,33,4
Kask małpiej rozwagi VI,230,33,4
Oczy małpiego szaleństwa VI,230,33,4
Atrybut małpiego króla VI,230,33,4
Maska małpiego asasyna VI,230,33,4
Rogi małpiej odwagi VI,230,33,4
Królewska korona X,235,34,4
Turban mędrca Kogla Mogla,238,34,4
Bocianie gniazdo,238,34,4
Korona mistrza jajecznicy,238,34,4
Buty poległego yokai VI,230,33,4
Miotacze zeusowych piorunów,230,33,4
Oczeretowe pazury maddoka,231,33,4
Królewskie rękawice X,235,34,4
Oko cyklonu,230,33,4
Żółte oko zimy,230,33,4
Czarna Wdowa,235,34,4
Ptasznik Zdobiony,235,34,4
Sieciarz Jaskiniowy,235,34,4
Kolia prawdziwego Konga VI,230,33,4
Medalion nocnej przemiany,230,33,4
Symbol krwawego żerowania,230,33,4
Amulet odrzuconych amorów,230,33,4
Naszyjnik wiecznego głodu,230,33,4
Łza Śniegucha,230,33,4
Brzytwa Królowej Anny,240,34,4
Legitna czapeczka,240,34,4
Zasłona sprawiedliwego,240,34,4
Dachówka,240,34,4
Regulaminowy hełm,240,34,4
Hełm podwodnej przygody VI,240,34,4
Kaptur potępienia nieprawości,240,34,4
Diabelski Kapelusz Tracza,240,34,4
Podeszwy wylewającej rzeki VI,240,34,4
Przelot sokoła VI,240,34,4
Krok zdobywcy piramid VI,240,34,4
Czujność szakala VI,240,34,4
Pośmiertne obuwie faraona VI,240,34,4
Kąsanie krokodyla VI,240,34,4
Słodycz popełnionej zbrodni,240,34,4
Czarne ulepki,240,34,4
Podeszwy cukrowej śpiączki,240,34,4
Kamasze wabiącej słodyczy,240,34,4
Trepy bezkresnej wiary,240,34,4
Dar niebios,240,34,4
Obuwie wysokiego kapłana,240,34,4
Kapitańskie podeszwy,240,34,4
Rękawice życia i śmierci VI,240,34,4
Sine palce rusałki,240,34,4
Wiekowa mądrość sowy,240,34,4
Szmaragdowe przeklęte pazury,240,34,4
Złotko Himinglavy,240,34,4
Źródło smoczego ognia,240,34,4
Bulbulator,242,34,4
Nabulgotnica,242,34,4
Cycykator,242,34,4
Kieł królika mutanta,240,34,4
Łapka królika mutanta,240,34,4
Kolia królika mutanta,240,34,4
Hełm przybocznego Aresa,255,36,4
Maska odwetu Fobosa,255,36,4
Zasłonięte oblicze Eris,255,36,4
Wcielenie animizmu,250,35,4
Rogate buty przodków,250,35,4
Nogawice z duszą bizona,250,35,4
Lodowe czubki,253,35,4
Cholewy z zamarzniętej ziemi,253,35,4
Lodołamacze,253,35,4
Kociołapie imitatory,255,36,4
Morska asystentka VI,250,35,4
Rybie sztandary VI,250,35,4
Łuskołapki VI,250,35,4
Uścisk niespokojnej fali VI,250,35,4
Pluszowy żarłacz VI,250,35,4
Czarne płetwy VI,250,35,4
Palce kataklizmu,250,35,4
Małpie figle Ikeruz,255,36,4
Kajdany małpiego rozumu,255,36,4
Małpia sztuczka,255,36,4
Trupie rękawice Slimki,255,36,4
Złociste bransolety Slimki,255,36,4
Skórzane rękawice Slimki,255,36,4
Muszelka urodziwej syreny VI,250,35,4
Ryk cienistego sługusa,250,35,4
Skowyt praorka,250,35,4
Skamlenie potępieńca,250,35,4
Wrzask przeklętej duszy,250,35,4
Puls płomiennego serca,250,35,4
Inwokator,250,35,4
Frak Szołmena,265,37,4
Złota glaca,260,36,4
Łysa kobra,260,36,4
Czarująca gadzina,260,36,4
Więzienie rycerskiej duszy,260,36,4
Przesłona największego wroga,260,36,4
Hełm nocnej straży,260,36,4
Korona Nephsalaceruus,260,36,4
Królewska korona V,260,36,4
Ciężki chód strażnika VI,260,36,4
Pośmiertny przemarsz,260,36,4
Spirytualne kozaki,260,36,4
Krwawe obuwie wisielca,260,36,4
Lazurowe buty bóstwa Nephsalaceruus,260,36,4
Rękawiczki kwiecistego szronu,260,36,4
Mitynki szronotwórcy,260,36,4
Dotyk gołoledzi,260,36,4
Pięści Golla,260,36,4
Królewskie rękawice V,260,36,4
Kwiecie Pożogi VI,260,36,4
Prapotęga Natury VI,260,36,4
Oko Czasu VI,260,36,4
Kropla Rozkładu VI,260,36,4
Słońce Zaświatów VI,260,36,4
Boska Łuna VI,260,36,4
Kryształ zatrucia wód,265,37,4
Klucz grobowca chłodu,265,37,4
Symbol przyzwania potworów,265,37,4
Głowochron małpiego strzelca VII,270,37,4
Kask małpiej rozwagi VII,270,37,4
Oczy małpiego szaleństwa VII,270,37,4
Atrybut małpiego króla VII,270,37,4
Maska małpiego asasyna VII,270,37,4
Rogi małpiej odwagi VII,270,37,4
Świąteczny kapelusz,277,38,4
Chód poległych grzybiarzy,270,37,4
Buty poległego yokai VII,270,37,4
Dostojne buty królewskiej osłony V,270,37,4
Kamasze królewskiej szarży V,270,37,4
Magia śniegu Śniegucha,270,37,4
Mroźna ucieczka Śniegucha,270,37,4
Grobowce,275,38,4
Trumniaki,275,38,4
Cmentarniaki,275,38,4
Pogrzebowce,275,38,4
Ścisk ruchliwego muchomora,270,37,4
Uścisk rafy Zollerabena,270,37,4
Rękawice atolu Zollerabena,270,37,4
Lakolitowe rękawice Zollerabena,270,37,4
Tajemniczy zielony cukierek,270,37,4
Tajemniczy czerwony cukierek,270,37,4
Tajemniczy niebieski cukierek,270,37,4
Tajemniczy fioletowy cukierek,270,37,4
Sekret morskiej toni,270,37,4
Kapitańska zagwozdka,270,37,4
Zagadka oceanu,270,37,4
Piracka tajemnica,270,37,4
Kolia prawdziwego Konga VII,270,37,4
Naszyjnik rybich ości,270,37,4
Pamięć o śmierci,270,37,4
Naszyjnik z kotwiczką,270,37,4
Zawieszka manipulacji,270,37,4
Kolia z burgundowych bombek,278,38,4
Monumentalna kolia burżuja,278,38,4
Hełm podwodnej przygody VII,280,38,4
Podeszwy wylewającej rzeki VII,280,38,4
Przelot sokoła VII,280,38,4
Krok zdobywcy piramid VII,280,38,4
Czujność szakala VII,280,38,4
Pośmiertne obuwie faraona VII,280,38,4
Kąsanie krokodyla VII,280,38,4
Lukrowane buciki,280,38,4
Trepy księcia z bajki,280,38,4
Kozaki wróżki chrzestnej,280,38,4
Rękawice życia i śmierci VII,280,38,4
Dłonie moczarów,280,38,4
Krzaczaste rękawice driady,280,38,4
Kwitnące błoto,280,38,4
Szronotwórczy uścisk Chione,280,38,4
Nocne oblicze Tlaltecuhtli,280,38,4
Sygnet nieba i ziemi,280,38,4
Upamiętnienie pokracznej gadziny,280,38,4
Klejnot Hronn,280,38,4
Oko chłodu,280,38,4
Kolia ze smoczych łez,280,38,4
Boskie wiadro Idalii,285,39,4
Podobizna słynnej krasuli,285,39,4
Mleczny eliksir kocura,285,39,4
Uszatka zimowego jeźdźca,290,39,4
Diadem z królewskiej zbrojowni,290,39,4
Ocieplany hełm kresjański,290,39,4
Złote czaszki Silvy,295,40,4
Puls piromana,295,40,4
Hebanowe oczy proroka,295,40,4
Obuwie przekupstwa i pychy,295,40,4
Morska asystentka VII,290,39,4
Rybie sztandary VII,290,39,4
Łuskołapki VII,290,39,4
Uścisk niespokojnej fali VII,290,39,4
Pluszowy żarłacz VII,290,39,4
Czarne płetwy VII,290,39,4
Spetryfikowane dłonie najwyższego kapłana,290,39,4
Uścisk błotnych lawin,295,40,4
Palce trzęsień ziemi,295,40,4
Dłonie wielkiego tsunami,295,40,4
Muszelka urodziwej syreny VII,290,39,4
Krzepa starych źródeł,290,39,4
Rwące prądy rzeki,290,39,4
Kolce kamienistego potoku,290,39,4
Zwiastun triumfu,290,39,4
Obrączka przebiegłości,290,39,4
Sygnet Tynderellów,290,39,4
Jądro złocistego poranka,290,39,4
Kamień ducha jazgrzy,290,39,4
Dar duchów przodków,290,39,4
Klejnot ognistego ducha,290,39,4
Dawny wisior spiczastych sopli,290,39,4
Dawny medalion krwistego lodu,290,39,4
Dawna kolia pana lodu,290,39,4
Dawne serce lodowatego kolosa,290,39,4
Dawny kryształ zamrożonej tafli,290,39,4
Dawna czarna esencja przesilenia,290,39,4
Wisior spiczastych sopli,290,39,4
Medalion krwistego lodu,290,39,4
Kolia pana lodu,290,39,4
Serce lodowatego kolosa,290,39,4
Kryształ zamrożonej tafli,290,39,4
Czarna esencja przesilenia,290,39,4
Wesoły pajacyk,295,40,4
Złota marionetka,295,40,4
Miniaturowy aktor,295,40,4
Tańcząca kukiełka,295,40,4
Kamienny łeb Matvesa,300,40,4
Przyłbica ducha maszyny,300,40,4
Nadziewany kaptur kostuchy,300,40,4
Trujące oblicze kakao,300,40,4
Mleczna czapa asasyna,300,40,4
Oblicze największych lęków,300,40,4
Maska strażnika upraw,300,40,4
Raj dla stopy,300,40,4
Kalosze nowej profesji,300,40,4
Czubki i dzióbki,300,40,4
Niedźwiedzia noga,300,40,4
Soczyste trzewiki wiosny,300,40,4
Ciężki chód strażnika VII,300,40,4
Szpony łuskacza pestek,300,40,4
Dłonie dyniochirurga,300,40,4
Kreatorki dyniowych lampionów,300,40,4
Pestkowy horror,300,40,4
Lukrowe chwytaki degustatora,300,40,4
Rękawice do wiązania snopków,300,40,4
Ofiarne człachmęcia,300,40,4
Gwieździsty sygnet krupiera,300,40,4
Kwiecie Pożogi VII,300,40,4
Prapotęga Natury VII,300,40,4
Oko Czasu VII,300,40,4
Kropla Rozkładu VII,300,40,4
Słońce Zaświatów VII,300,40,4
Boska Łuna VII,300,40,4
Odrażający gniotek,300,40,4
Serce bestii,300,40,4
Czerep powietrznej dominacji,51,15,3
Przesłona złotych skrzydeł,51,15,3
Korona z ptasiego pierza,51,15,3
Błyskotka z Ventum Avem,51,15,3
Bursztynowy sygnet harpii,51,15,3
Złote Pisklę,51,15,3
Klejnot północnego sztormu,51,15,3
Przychylność żaru tropików,70,17,3
Królewska ochrona śmiałka,70,17,3
Królicze ochłapy,70,17,3
Święty granat ręczny,70,17,3
Rwąca strzała dewastacji,70,17,3
Chłód rozszarpanych zwłok,70,17,3
Rycerska zbroja śmiałka,70,17,3
Bambosze z Zabójczego Królika,70,17,3
Puszysty ogonek,70,17,3
Sygnet króliczej przemiany,70,17,3
Para zabójczych zębów,70,17,3
Więzienne lustro Meltis,101,20,3
Osłona roztrzaskanej marionetki,101,20,3
Platynowa tarcza zuchwałości,101,20,3
Sztylet matczynej nienawiści,101,20,3
Kumulacja olbrzymiej rozpaczy,101,20,3
Celność Iluminatiego,101,20,3
Groty spaczonej boskości,101,20,3
Struny Deprawacji,101,20,3
Obuwie władcy olbrzymów,101,20,3
Skurczona czaszka olbrzyma,101,20,3
Wyrok boskiego sądu,101,20,3
Symbol zakazanej miłości,101,20,3
Kask władcy feniksów,131,23,3
Kaptur ognia piekielnego,131,23,3
Czerep toczącej się lawy,131,23,3
Kaptur potępionego Arcymaga,131,23,3
Krok gniewnych erupcji,131,23,3
Pierścień Arcymaga,131,23,3
Pięć kryształów mocy,131,23,3
Kolczatka więźnia wulkanu,131,23,3
Magmowa pieczęć kreatora,131,23,3
Hełm antyiperytowy,154,25,3
Maska z systemem chłodzenia,154,25,3
Spalinowy kask goblina,154,25,3
Raad Ar,154,25,3
Kopuła nadawcza,154,25,3
Mobilne agregatory prądotwórcze,154,25,3
Proteza gładkolufowa,154,25,3
Ciężkie zawieszenie maszyny,154,25,3
Zaginiony pierścień jadu,154,25,3
Wspomnienie starożytnych,177,28,3
Krwawe echo wojny,177,28,3
Pamięć śnieżnych władców,177,28,3
Palce przeszłości,177,28,3
Kajdany zapomnienia,177,28,3
Atrybut pani wspomnień,177,28,3
Kajdany niepamięci,177,28,3
Dotyk przeszłości,177,28,3
Uwięziona świadomość półolbrzymki,177,28,3
Klatka niezwykłej rozkoszy,204,30,3
Demoniczne tabernakulum,204,30,3
Czarna maska bachanalii,204,30,3
Symbol demonicznego oddania,204,30,3
Dwulicowość Bestii,204,30,3
Serce Thinkusa,204,30,3
Więzienie Demonów,204,30,3
Trzcinowe pantofle maddoka,231,33,3
Krok torfowego dywanu,231,33,3
Obuwie jedności z naturą,231,33,3
Oko aligatora,231,33,3
Amulet bagiennych rybaków,231,33,3
Kłącza i wodorosty,231,33,3
Boska korona Tezcatlipoki,258,36,3
Pazury Tzayanatl,258,36,3
Łapy boskiego jaguara,258,36,3
Szpony pożeracza serc,258,36,3
Lodowe oko bogów,258,36,3
Szmaragdowe serce demona,258,36,3
Kościany sygnet szamana,258,36,3
Pancerny hełm Tanrotha,285,39,3
Mistrzowski hełm Tanrotha,285,39,3
Złowieszczy kaptur Tanrotha,285,39,3
Parszywe obuwie świętokradcy,285,39,3
Piaskowe szpony smoka,285,39,3
Stalowe podeszwy Hebrehotha,285,39,3
Perła Pustyni,285,39,3
Ognista pieczęć Barbatosa,285,39,3
Kolia smoczego kapłana,285,39,3
Medalion gadziej mutacji,285,39,3
Kask mroźnego nieboskłonu,300,40,3
Kaptur szronowych miraży,300,40,3
Czarna stal Tanrotha,300,40,3
Dotyk nagłej krystalizacji,300,40,3
Dłonie śnieżnych lawin,300,40,3
Chwyt głębokiej martwicy,300,40,3
Żarłoczny pancerz Mamlambo,36,14,2
Korona tańczących płomieni,35,14,2
Splot szaleństwa,35,14,2
Kapelusz wiecznej udręki,35,14,2
Buty wężowego ślizgu,36,14,2
Trzewiki zaklinacza rzek,36,14,2
Uścisk wygnańca,36,14,2
Bagienny prototyp,36,14,2
Krwawe płetwy Mamlambo,36,14,2
Złote oko głębin,36,14,2
Sygnet geotermalny,36,14,2
Sanktuarium uśpionej magii,38,14,2
Blask wilczej chwały,38,14,2
Kwarcowa pułapka,38,14,2
Puls praprzodków,38,14,2
Sanktuarium uśpionej mocy,38,14,2
Mroczna skorupa malachitu,40,14,2
Warstwa zielonej chityny,40,14,2
Kaftan jadeitowego cięcia,40,14,2
Mroczny kubrak truciciela,40,14,2
Peleryna żywych konarów,40,14,2
Szata mrocznego druida,40,14,2
Czapka początkującego wojaka,46,15,2
Czapka nowicjusza magii,46,15,2
Czapka amatora prędkości,46,15,2
Chwyt niestygnącej krwi,43,14,2
Kajdany gniewnej tułaczki,43,14,2
Stalowe szpony zemsty,43,14,2
Wilcze dziedzictwo,40,14,2
Zbroja krwawego sądu,58,16,2
Odzienie krwistych zaklęć,58,16,2
Odlew przeklętych rubinów,58,16,2
Powłoka zastygłej krwi,58,16,2
Kaftan zakrwawionych grotów,58,16,2
Narzuta karmazynowej zagłady,58,16,2
Pamiątka z Tuzmer,50,15,2
Podwójne podeszwy złodzieja,50,15,2
Pantofle Madame Baterflaj,50,15,2
Magiczna szata Złego Przewodnika,61,16,2
Szata Złego Przewodnika,61,16,2
Zbroja piekielnego kościeja,69,17,2
Rogate oblicze gada,63,16,2
Korona Króla Węży,63,16,2
Bagienne barachło,63,16,2
Maska czarnoksiężnika,63,16,2
Kryształowe cacuszko,60,16,2
Równowaga przeciwnych cząstek,60,16,2
Antymenitowy przemarsz,60,16,2
Kryształowa zasadzka,60,16,2
Nieuchwytne stąpanie menitu,60,16,2
Kryształowe ostrogi,60,16,2
Kryształowe sztuczki Vonarosa,62,16,2
Dwulicowy chwyt mnicha,63,16,2
Dotyk zwodniczych mgieł,63,16,2
Zamach wybitnego łgarza,63,16,2
Symbol Krwawego Szaleństwa,63,16,2
Ślepie skupienia magii,63,16,2
Ślepie bezwzględności,63,16,2
Przesłona murów świątyni,70,17,2
Zbroja klasztornego zdrajcy,70,17,2
Karacena kohorty mnichów,70,17,2
Tunika zręcznej dezercji,70,17,2
Kaftan wędrownego samotnika,70,17,2
Świątynna szata medytacji,70,17,2
Przyłbica przeklętego umysłu,74,17,2
Złota maska opętańca,74,17,2
Zęby klasztornego postrachu,74,17,2
